usage_id,usage_date,usage_ts,subscription_id,resource_group_id,service_id,resource_name,meter_name,region,usage_quantity,unit_price,cost_amount,currency,pricing_model,environment,source_system,created_at,updated_at
2087,2026-04-11,2026-04-11 10:49:26,1,1,5,sqldb-ask-859,Storage GB,westeurope,42.2103,0.516212,21.7895,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2088,2026-04-11,2026-04-11 22:31:42,2,1,6,eventhub-why-997,Ingress Events,westeurope,263.0312,0.177749,46.7535,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2089,2026-04-11,2026-04-11 16:35:01,1,5,4,dbr-support-170,All Purpose Compute DBU,westeurope,311.9009,0.863852,269.4362,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2090,2026-04-11,2026-04-11 06:23:25,2,2,6,eventhub-many-554,Standard Throughput Unit,westeurope,231.5217,0.068938,15.9606,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2091,2026-04-11,2026-04-11 23:10:42,2,5,5,sqldb-great-407,Storage GB,westeurope,311.8943,0.721165,224.9273,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2092,2026-04-11,2026-04-11 08:32:52,3,4,5,sqldb-mission-631,General Purpose vCore Hours,westeurope,139.9539,0.66522,93.1001,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2093,2026-04-11,2026-04-11 12:52:02,1,1,5,sqldb-detail-640,General Purpose vCore Hours,westeurope,418.5595,0.298066,124.7584,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2094,2026-04-11,2026-04-11 18:14:42,2,1,7,log-as-692,Data Ingestion GB,westeurope,235.7362,1.591139,375.0891,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2095,2026-04-11,2026-04-11 11:51:25,1,5,3,adf-save-832,Pipeline Activity Runs,westeurope,204.7543,0.019068,3.9043,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2096,2026-04-11,2026-04-11 09:13:02,1,1,2,storage-training-976,Read Operations,westeurope,319.5553,0.077952,24.91,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2097,2026-04-11,2026-04-11 11:00:05,3,1,7,log-chair-107,Data Retention GB,westeurope,40.0814,1.149078,46.0567,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2098,2026-04-11,2026-04-11 08:26:01,1,5,1,vm-attention-298,E8s v5 VM Hours,westeurope,89.2615,0.503219,44.9181,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2099,2026-04-11,2026-04-11 11:50:36,2,3,1,vm-special-128,E8s v5 VM Hours,northeurope,48.2978,0.782708,37.8031,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2100,2026-04-11,2026-04-11 09:45:50,1,3,2,storage-policy-216,Write Operations,northeurope,449.7414,0.124424,55.9586,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2101,2026-04-12,2026-04-12 08:12:14,2,2,3,adf-force-932,Pipeline Activity Runs,westeurope,450.0454,0.008986,4.0441,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2102,2026-04-12,2026-04-12 06:16:54,2,3,6,eventhub-civil-948,Standard Throughput Unit,northeurope,407.8236,0.258766,105.5309,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2103,2026-04-12,2026-04-12 11:39:52,2,3,3,adf-month-763,Pipeline Activity Runs,northeurope,474.5023,0.027529,13.0626,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2104,2026-04-12,2026-04-12 14:13:09,1,5,4,dbr-receive-763,Jobs Compute DBU,westeurope,44.706,0.494512,22.1077,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2105,2026-04-12,2026-04-12 20:00:03,2,1,5,sqldb-concern-609,Storage GB,westeurope,107.548,0.100136,10.7694,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2106,2026-04-12,2026-04-12 01:05:33,1,3,5,sqldb-it-310,Storage GB,northeurope,166.0005,0.564266,93.6684,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2107,2026-04-12,2026-04-12 17:04:28,3,5,3,adf-late-592,Data Movement Hours,westeurope,107.9475,0.046274,4.9952,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2108,2026-04-12,2026-04-12 05:30:55,1,2,4,dbr-theory-423,Jobs Compute DBU,westeurope,54.389,0.741022,40.3034,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2109,2026-04-12,2026-04-12 08:49:04,2,1,7,log-face-201,Data Retention GB,westeurope,153.529,0.92347,141.7794,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2110,2026-04-12,2026-04-12 00:30:59,3,5,7,log-open-875,Data Ingestion GB,westeurope,62.9186,0.490062,30.834,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2111,2026-04-12,2026-04-12 05:36:23,2,1,4,dbr-political-928,All Purpose Compute DBU,westeurope,191.2097,0.655808,125.3969,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2112,2026-04-12,2026-04-12 12:42:16,3,5,5,sqldb-season-103,General Purpose vCore Hours,westeurope,314.4166,0.492979,155.0008,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2113,2026-04-12,2026-04-12 07:18:04,2,3,4,dbr-life-573,Jobs Compute DBU,northeurope,290.7634,0.563669,163.8943,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2114,2026-04-12,2026-04-12 00:51:37,3,3,2,storage-style-223,Hot LRS Data Stored,northeurope,105.4349,0.062624,6.6028,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2115,2026-04-12,2026-04-12 05:50:32,2,2,1,vm-other-897,E8s v5 VM Hours,westeurope,10.2331,1.010503,10.3406,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2116,2026-04-12,2026-04-12 21:58:10,3,5,7,log-property-126,Data Ingestion GB,westeurope,37.4172,2.344004,87.7061,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2117,2026-04-12,2026-04-12 18:38:01,1,5,7,log-though-186,Data Ingestion GB,westeurope,17.9588,1.116272,20.0469,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.861089,2026-05-05 15:38:47.861089
2118,2026-04-12,2026-04-12 19:18:03,1,2,4,dbr-lose-863,Jobs Compute DBU,westeurope,464.6223,0.516927,240.1758,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2119,2026-04-12,2026-04-12 10:03:43,1,4,2,storage-any-415,Read Operations,westeurope,411.2645,0.046886,19.2825,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2120,2026-04-12,2026-04-12 13:02:08,1,5,5,sqldb-education-458,Storage GB,westeurope,313.6503,1.308784,410.5005,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2121,2026-04-12,2026-04-12 22:32:42,1,5,5,sqldb-pay-807,General Purpose vCore Hours,westeurope,69.9547,0.536701,37.5448,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2122,2026-04-12,2026-04-12 18:58:18,3,2,6,eventhub-do-677,Ingress Events,westeurope,74.3086,0.035281,2.6217,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2123,2026-04-12,2026-04-12 10:48:05,1,2,4,dbr-culture-188,Jobs Compute DBU,westeurope,62.8568,0.459281,28.8689,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2124,2026-04-12,2026-04-12 06:06:04,3,5,2,storage-small-971,Read Operations,westeurope,73.4344,0.079382,5.8294,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2125,2026-04-12,2026-04-12 08:20:05,3,3,3,adf-big-414,Data Movement Hours,northeurope,132.001,0.012976,1.7128,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2126,2026-04-12,2026-04-12 09:33:03,1,5,7,log-people-710,Data Retention GB,westeurope,415.2718,1.633747,678.4491,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2127,2026-04-12,2026-04-12 23:21:17,1,1,1,vm-American-592,D8s v5 VM Hours,westeurope,456.0888,0.367775,167.7381,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2128,2026-04-12,2026-04-12 10:10:06,2,4,6,eventhub-commercial-938,Standard Throughput Unit,westeurope,475.9322,0.248761,118.3934,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2129,2026-04-12,2026-04-12 04:04:50,2,4,2,storage-entire-388,Read Operations,westeurope,85.146,0.138699,11.8097,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2130,2026-04-12,2026-04-12 14:13:08,3,5,7,log-I-799,Data Ingestion GB,westeurope,286.8499,1.310955,376.0473,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2131,2026-04-12,2026-04-12 18:16:58,3,2,5,sqldb-meeting-355,Storage GB,westeurope,283.7318,0.348363,98.8417,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2132,2026-04-12,2026-04-12 14:42:05,1,1,1,vm-three-630,E8s v5 VM Hours,westeurope,20.4205,0.217813,4.4479,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2133,2026-04-12,2026-04-12 09:24:44,2,4,5,sqldb-hand-337,Storage GB,westeurope,403.9253,0.907807,366.6862,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2134,2026-04-12,2026-04-12 12:09:28,2,4,7,log-financial-603,Data Retention GB,westeurope,383.9645,1.268006,486.8693,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2135,2026-04-12,2026-04-12 17:29:44,2,4,7,log-put-112,Data Ingestion GB,westeurope,217.9495,1.861071,405.6195,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2136,2026-04-12,2026-04-12 22:48:56,2,4,2,storage-reach-614,Hot LRS Data Stored,westeurope,414.7693,0.054141,22.456,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2137,2026-04-12,2026-04-12 07:08:54,3,5,5,sqldb-so-991,General Purpose vCore Hours,westeurope,365.7051,0.535738,195.9221,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2138,2026-04-12,2026-04-12 07:35:48,3,2,7,log-wind-258,Data Retention GB,westeurope,426.0195,1.432185,610.1387,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2139,2026-04-12,2026-04-12 16:31:32,3,1,5,sqldb-until-763,Storage GB,westeurope,341.3858,0.456257,155.7597,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2140,2026-04-12,2026-04-12 00:58:11,1,3,6,eventhub-Mrs-495,Standard Throughput Unit,northeurope,51.7995,0.061517,3.1865,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2141,2026-04-12,2026-04-12 20:08:00,1,1,3,adf-dark-398,Data Movement Hours,westeurope,323.3859,0.048484,15.679,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2142,2026-04-12,2026-04-12 10:32:33,3,4,5,sqldb-left-977,Storage GB,westeurope,114.9887,1.317145,151.4568,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2143,2026-04-12,2026-04-12 05:57:37,1,5,7,log-training-311,Data Retention GB,westeurope,107.2156,0.728522,78.1089,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2144,2026-04-12,2026-04-12 19:44:59,3,1,7,log-agency-554,Data Retention GB,westeurope,75.5535,0.434781,32.8492,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2145,2026-04-12,2026-04-12 21:07:15,1,5,6,eventhub-heavy-205,Standard Throughput Unit,westeurope,344.8858,0.203182,70.0746,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2146,2026-04-12,2026-04-12 07:49:57,1,1,6,eventhub-once-913,Standard Throughput Unit,westeurope,12.8,0.128302,1.6423,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2147,2026-04-12,2026-04-12 15:20:09,1,3,2,storage-knowledge-165,Read Operations,northeurope,387.069,0.075444,29.202,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2148,2026-04-12,2026-04-12 21:27:06,2,2,5,sqldb-hospital-733,Storage GB,westeurope,196.3085,0.441055,86.5828,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2149,2026-04-12,2026-04-12 00:11:45,2,2,4,dbr-thing-347,All Purpose Compute DBU,westeurope,51.9462,0.445344,23.1339,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2150,2026-04-12,2026-04-12 15:48:28,1,1,7,log-accept-651,Data Retention GB,westeurope,196.994,1.121589,220.9463,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2151,2026-04-12,2026-04-12 02:13:52,3,3,2,storage-travel-277,Write Operations,northeurope,283.229,0.033554,9.5035,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2152,2026-04-12,2026-04-12 16:53:18,2,5,4,dbr-cultural-817,Jobs Compute DBU,westeurope,249.4193,0.533456,133.0542,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2153,2026-04-12,2026-04-12 04:36:10,3,1,2,storage-camera-230,Read Operations,westeurope,281.0996,0.097752,27.478,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2154,2026-04-12,2026-04-12 07:32:43,2,2,4,dbr-strategy-662,Jobs Compute DBU,westeurope,363.6886,0.471855,171.6083,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.862089,2026-05-05 15:38:47.862089
2155,2026-04-12,2026-04-12 02:16:00,2,3,6,eventhub-specific-302,Standard Throughput Unit,northeurope,280.2332,0.164542,46.1101,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2156,2026-04-12,2026-04-12 19:29:01,2,5,6,eventhub-information-305,Ingress Events,westeurope,470.1549,0.086237,40.5447,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2157,2026-04-12,2026-04-12 14:25:32,2,2,1,vm-whatever-706,D8s v5 VM Hours,westeurope,162.3298,0.613048,99.516,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2158,2026-04-12,2026-04-12 09:18:31,2,5,7,log-common-698,Data Retention GB,westeurope,318.578,1.909233,608.2396,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2159,2026-04-12,2026-04-12 15:25:02,1,2,5,sqldb-century-335,General Purpose vCore Hours,westeurope,153.2286,0.612427,93.8413,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2160,2026-04-12,2026-04-12 17:08:53,3,5,6,eventhub-experience-601,Standard Throughput Unit,westeurope,339.6627,0.10429,35.4234,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2161,2026-04-12,2026-04-12 11:11:30,2,1,2,storage-suggest-829,Hot LRS Data Stored,westeurope,424.3908,0.08619,36.5782,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2162,2026-04-12,2026-04-12 18:56:21,2,5,4,dbr-return-987,Jobs Compute DBU,westeurope,226.1565,0.661222,149.5397,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2163,2026-04-12,2026-04-12 09:01:37,2,4,2,storage-arm-236,Write Operations,westeurope,43.547,0.062144,2.7062,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2164,2026-04-12,2026-04-12 01:32:21,1,4,3,adf-among-733,Data Movement Hours,westeurope,26.651,0.047103,1.2553,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2165,2026-04-12,2026-04-12 17:20:47,3,2,3,adf-general-101,Pipeline Activity Runs,westeurope,126.069,0.027779,3.5021,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2166,2026-04-12,2026-04-12 08:11:26,2,5,6,eventhub-live-133,Ingress Events,westeurope,389.5957,0.227693,88.7082,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2167,2026-04-12,2026-04-12 09:57:01,1,3,3,adf-produce-564,Pipeline Activity Runs,northeurope,399.5833,0.013352,5.3352,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2168,2026-04-12,2026-04-12 22:44:18,1,1,3,adf-early-311,Data Movement Hours,westeurope,93.8311,0.022945,2.153,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2169,2026-04-12,2026-04-12 00:31:59,2,1,2,storage-decade-129,Write Operations,westeurope,122.5048,0.050951,6.2417,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2170,2026-04-12,2026-04-12 12:12:18,1,1,3,adf-rest-125,Pipeline Activity Runs,westeurope,8.0931,0.028014,0.2267,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2171,2026-04-12,2026-04-12 02:35:12,1,3,2,storage-same-631,Write Operations,northeurope,209.3978,0.128663,26.9417,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2172,2026-04-12,2026-04-12 20:03:12,3,1,1,vm-prepare-988,D8s v5 VM Hours,westeurope,325.2095,0.656623,213.54,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2173,2026-04-12,2026-04-12 19:15:48,2,1,1,vm-way-575,D8s v5 VM Hours,westeurope,173.306,0.388898,67.3984,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2174,2026-04-12,2026-04-12 03:24:25,1,4,2,storage-sometimes-200,Hot LRS Data Stored,westeurope,416.5942,0.112114,46.706,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2175,2026-04-12,2026-04-12 02:44:46,2,5,3,adf-statement-477,Pipeline Activity Runs,westeurope,230.2019,0.033281,7.6613,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2176,2026-04-12,2026-04-12 03:21:09,1,3,3,adf-national-405,Pipeline Activity Runs,northeurope,496.1021,0.04712,23.3763,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2177,2026-04-12,2026-04-12 16:28:03,1,5,6,eventhub-personal-355,Ingress Events,westeurope,381.6951,0.070983,27.0939,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2178,2026-04-12,2026-04-12 00:38:28,3,1,3,adf-matter-255,Data Movement Hours,westeurope,459.4952,0.026385,12.1238,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2179,2026-04-12,2026-04-12 03:46:08,2,5,5,sqldb-he-529,General Purpose vCore Hours,westeurope,27.4741,1.326145,36.4346,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2180,2026-04-12,2026-04-12 16:08:35,2,5,2,storage-phone-149,Read Operations,westeurope,408.3961,0.119635,48.8585,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2181,2026-04-12,2026-04-12 16:58:52,3,2,2,storage-each-989,Hot LRS Data Stored,westeurope,140.1716,0.119912,16.8083,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2182,2026-04-12,2026-04-12 01:05:38,2,5,3,adf-forward-343,Data Movement Hours,westeurope,252.1953,0.031525,7.9505,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2183,2026-04-12,2026-04-12 21:48:44,3,4,5,sqldb-under-699,Storage GB,westeurope,173.6875,1.455657,252.8294,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2184,2026-04-12,2026-04-12 10:53:37,3,1,1,vm-federal-668,D8s v5 VM Hours,westeurope,444.4344,0.531074,236.0276,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2185,2026-04-12,2026-04-12 13:00:42,2,1,5,sqldb-painting-699,Storage GB,westeurope,197.817,0.184569,36.5109,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2186,2026-04-12,2026-04-12 11:32:46,2,2,6,eventhub-already-188,Ingress Events,westeurope,219.3221,0.058317,12.7902,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2187,2026-04-12,2026-04-12 08:23:33,3,4,2,storage-forget-685,Hot LRS Data Stored,westeurope,174.8146,0.060542,10.5836,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2188,2026-04-12,2026-04-12 01:17:04,1,2,2,storage-plant-887,Read Operations,westeurope,269.0998,0.102223,27.5082,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2189,2026-04-12,2026-04-12 20:14:21,1,1,4,dbr-international-651,All Purpose Compute DBU,westeurope,451.4239,0.727783,328.5386,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2190,2026-04-12,2026-04-12 10:50:29,1,4,1,vm-be-586,E8s v5 VM Hours,westeurope,124.1601,0.856781,106.378,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2191,2026-04-12,2026-04-12 06:56:47,2,1,7,log-community-524,Data Ingestion GB,westeurope,379.3823,0.389085,147.612,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.863089,2026-05-05 15:38:47.863089
2192,2026-04-12,2026-04-12 01:06:15,1,1,6,eventhub-successful-223,Standard Throughput Unit,westeurope,486.9712,0.065268,31.7836,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.864090,2026-05-05 15:38:47.864090
2193,2026-04-12,2026-04-12 04:19:20,2,2,5,sqldb-special-355,Storage GB,westeurope,72.7785,1.398794,101.8021,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.864090,2026-05-05 15:38:47.864090
2194,2026-04-12,2026-04-12 20:50:10,1,4,7,log-husband-595,Data Ingestion GB,westeurope,427.7146,2.243106,959.4092,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.864090,2026-05-05 15:38:47.864090
2195,2026-04-12,2026-04-12 04:28:16,1,4,7,log-off-852,Data Retention GB,westeurope,296.9134,0.577629,171.5058,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.864090,2026-05-05 15:38:47.864090
